Code,Name,Close,Changes,ChagesRatio,Volume,Marcap,ROA,PER
083500,에프엔에스테크,9320,10,0.11,30562,79133529040,0.1,233.46
317690,퀀타매트릭스,4785,-75,-1.54,21524,79131511635,-53.4,-3.71
091590,남화토건,6740,-50,-0.74,33735,79127600000,8.0,3.27
001260,남광토건,8040,-40,-0.5,5412,79053878880,-1.0,7.35
198940,한주라이트메탈,4050,-55,-1.34,108611,78715050750,-6.4,
096610,알에프세미,4950,-190,-3.7,536549,78656702850,-12.7,-14.57
134580,탑코미디어,3570,-60,-1.65,67908,78631988190,-28.2,-7.59
096350,대창솔루션,480,3,0.63,358121,78605284320,2.9,133.86
225220,제놀루션,4095,-35,-0.85,23655,78583135995,-1.7,-71.13
060230,소니드,2265,-35,-1.52,305633,78479869485,-34.1,-3.44
336060,웨이버스,1628,4,0.25,150433,78396665600,12.8,13.16
348030,모비릭스,8140,40,0.49,4326,78174932000,-3.1,51.53
142210,유니트론텍,4055,-10,-0.25,73052,78042903060,9.6,4.8
088910,동우팜투테이블,3020,10,0.33,99991,78011927280,13.3,1.93
024800,유성티엔에스,2105,0,0.0,20012,77994064260,11.5,1.08
041910,에스텍파마,6540,-60,-0.91,43976,77814640020,5.9,-37.04
002230,피에스텍,4015,30,0.75,3587,77773252095,8.3,26.99
017180,명문제약,2290,-40,-1.72,40313,77753409660,-0.4,18.17
170920,엘티씨,8800,350,4.14,397140,77651675200,-6.5,-8.81
057030,YBM넷,4760,-115,-2.36,754393,77648437720,5.3,8.29
039830,오로라,7210,-20,-0.28,12040,77600436900,1.9,19.36
038870,에코바이오,5690,-100,-1.73,213221,77511808780,-3.0,-11.05
082210,옵트론텍,3165,5,0.16,113345,77491685925,7.7,-1.32
363250,진시스템,11130,30,0.27,19852,77480270700,-21.1,-16.11
317850,대모,9300,-130,-1.38,122243,77417106000,1.6,-348.95
242040,나무기술,2235,-20,-0.89,389913,77345000040,-2.7,-35.62
008250,이건산업,7060,-50,-0.7,9055,77325603100,-1.2,-13.15
064850,에프앤가이드,6400,-40,-0.62,1435,77312000000,7.7,11.4
013720,CBI,1899,-8,-0.42,399949,77255323092,-20.5,-1.93
038070,서린바이오,8870,-10,-0.11,9418,77174996120,2.2,29.31
189690,포시에스,2820,-60,-2.08,465906,77047952580,5.7,9.67
002360,SH에너지화학,692,-14,-1.98,785716,76904541160,-0.4,-43.38
032540,TJ미디어,5520,20,0.36,80226,76902481680,3.6,14.36
049550,잉크테크,3920,20,0.51,2296,76856605840,2.2,36.14
224110,에이텍모빌리티,14380,110,0.77,26968,76789200000,11.4,14.78
024740,한일단조,2435,-40,-1.62,802614,76781749510,5.5,6.98
006880,신송홀딩스,6490,-80,-1.22,62278,76769288420,1.1,-46.65
148930,에이치와이티씨,7540,-240,-3.08,702932,76721106020,10.6,30.45
307930,컴퍼니케이,4910,-10,-0.2,26091,76645100000,4.9,13.31
018500,동원금속,1639,-19,-1.15,203640,76631335187,5.7,3.45
241520,DSC인베스트먼트,2755,-20,-0.72,39110,76620415265,8.2,16.65
002760,보락,1279,7,0.55,90338,76612100000,1.3,75.75
097780,에코볼트,1220,137,12.65,18195066,76531012360,-8.7,-2.58
000890,보해양조,550,-3,-0.54,220586,76516070950,-2.0,-13.86
367000,플래티어,9140,-10,-0.11,7898,76476271980,-5.7,58.26
321260,프로이천,2705,20,0.74,96317,76259587220,14.0,22.46
187220,디티앤씨,6510,10,0.15,5504239,76154116710,-2.1,61.45
088290,이원컴포텍,3130,-90,-2.8,64450,76011233070,16.3,10.45
041650,상신브레이크,3540,0,0.0,28382,76008933000,2.1,31.37
014570,고려제약,6900,-20,-0.29,8633,75900000000,0.5,20.17
355150,코스텍시스,2010,-25,-1.23,70465,75583738500,-61.9,
080580,오킨스전자,4275,-10,-0.23,79165,75578998950,-1.7,434.32
122690,서진오토모티브,3560,25,0.71,74374,75572146360,3.5,7.25
189330,씨이랩,12390,-690,-5.28,156520,75483398760,-25.4,
347740,피엔케이피부임상연구센타,2515,-10,-0.4,54770,75476598640,4.8,
075180,새론오토모티브,3925,25,0.64,2546,75360000000,3.0,-6.78
060540,에스에이티,2880,130,4.73,1347684,75263921280,0.6,51.52
060850,영림원소프트랩,9250,-50,-0.54,24367,75211750000,4.8,12.57
303530,이노뎁,10240,10,0.1,29194,75154421760,-13.0,-78.1
041460,한국전자인증,3950,-10,-0.25,55135,75050000000,4.0,53.62
128540,에코캡,2810,-10,-0.35,26354,75000192600,1.1,-501.07
290740,액트로,7450,-40,-0.53,14000,74984331950,3.7,-13.55
322780,코퍼스코리아,1976,-12,-0.6,170404,74954843288,9.6,17.63
265740,엔에프씨,8390,-90,-1.06,13852,74937802000,5.6,27.18
015260,에이엔피,1674,-118,-6.58,749043,74855663730,-16.7,-2.32
023440,제이스코홀딩스,1462,-93,-5.98,793897,74817453798,-7.4,
096690,에이루트,463,7,1.54,579283,74535567924,-2.3,28.74
217730,강스템바이오텍,1331,-47,-3.41,319421,74453378175,-32.7,-3.41
175250,아이큐어,1977,-22,-1.1,56413,74252893536,-13.1,-2.3
003010,혜인,5840,80,1.39,230826,74242442480,2.1,38.0
238490,힘스,6560,-50,-0.76,9024,74208268160,11.0,12.38
03473K,SK우,130900,0,0.0,389,74107071500,,-11.77
007370,진양제약,6170,-10,-0.16,131061,74040000000,13.1,5.58
009810,플레이그램,584,2,0.34,105521,74022109208,-1.4,-5.07
214270,FSN,2225,25,1.14,162106,73982280175,-4.3,-4.89
187420,제노포커스,3250,-75,-2.26,23598,73964897500,-1.9,-7.69
002920,유성기업,2850,0,0.0,9732,73950375000,6.0,2.98
010240,흥국,6000,80,1.35,30204,73936176000,14.7,6.78
006660,삼성공조,9070,-50,-0.55,4641,73705667980,5.3,1.81
170790,파이오링크,10750,140,1.32,32243,73705547500,8.0,9.46
052900,KX하이텍,1336,-95,-6.64,386490,73623642712,3.3,7.82
101330,모베이스,3180,-10,-0.31,35684,73607552220,2.3,5.16
304840,피플바이오,3490,-45,-1.27,598361,73602229360,-53.3,-6.66
026940,부국철강,3680,-30,-0.81,231052,73600000000,4.6,15.71
171010,램테크놀러지,5180,20,0.39,19065,73577010080,-2.0,50.19
042040,케이피엠테크,424,-24,-5.36,1191640,73513050888,16.7,23.76
038460,바이오스마트,3520,-30,-0.85,67414,73495202880,6.6,10.79
227610,아우딘퓨쳐스,2320,-40,-1.69,386898,73432264160,10.0,-6.8
115440,우리넷,6820,-40,-0.58,18254,73343909980,-7.5,-13.85
352770,클리노믹스,2290,25,1.1,1216448,73222930910,-34.2,-4.44
013700,까뮤이앤씨,1620,5,0.31,19484,73146693600,2.0,-5.71
318000,KBG,8360,30,0.36,130795,73068264280,11.3,20.31
136410,아셈스,6630,-30,-0.45,7408,73056672780,5.9,19.02
025750,한솔홈데코,906,26,2.95,11721524,72992024994,-2.8,-6.15
289860,지슨,4350,-40,-0.91,557,72967004400,,
277410,인산가,1910,-17,-0.88,326935,72944542600,5.0,16.78
307870,비투엔,2165,15,0.7,470717,72931272500,-11.4,-34.23
129260,인터지스,2450,25,1.03,51438,72882291300,5.7,3.77
002630,오리엔트바이오,614,-6,-0.97,246027,72809965070,4.1,-7.54
004540,깨끗한나라,1955,0,0.0,12445,72805554815,-5.0,-2.72
017650,대림제지,8060,0,0.0,6209,72540000000,6.2,3.79
200350,래몽래인,11190,-110,-0.97,26504,72434033760,-5.7,-11.14
009180,한솔로지스틱스,2610,10,0.38,84689,72433307250,9.2,3.5
442900,미래에셋드림스팩1호,9420,40,0.43,2748,72345600000,1.5,81.89
066130,하츠,5650,-70,-1.22,91513,72320000000,3.4,18.53
263770,유에스티,3050,-30,-0.97,12634,72285524600,14.9,8.34
000850,화천기공,32850,0,0.0,5387,72270000000,4.5,2.17
010640,진양폴리,7210,-50,-0.69,45346,72100000000,7.7,21.9
258830,세종메디칼,1301,-46,-3.41,400886,72030830342,40.2,-1.55
216400,인바이츠바이오코아,9340,160,1.74,153,72023682100,,
052220,iMBC,3125,10,0.32,134349,71875000000,3.9,37.3
004450,삼화왕관,33150,350,1.07,2303,71417663850,-3.3,-18.87
094940,푸른기술,8540,320,3.89,2135102,71406236440,2.1,21.62
250000,보라티알,10550,-260,-2.41,22826,71220233150,8.6,18.24
222420,쎄노텍,1566,1,0.06,32180,71190721746,-4.8,-23.0
351330,이삭엔지니어링,8570,-70,-0.81,23531,71032616400,-2.0,95.89
007680,대원,5280,0,0.0,1815,70997382720,-4.7,-44.03
050960,수산아이앤티,10510,20,0.19,13921,70953010000,4.7,18.24
039020,이건홀딩스,3140,10,0.32,73455,70915986260,-0.2,-26.06
090080,평화산업,1290,0,0.0,99966,70823914110,2.4,14.7
354200,엔젠바이오,5490,-60,-1.08,21913,70761856230,-19.6,-6.94
155660,DSR,4420,0,0.0,14223,70720000000,5.2,3.92
377330,이지트로닉스,8720,-140,-1.58,10393,70718798880,-2.1,
102280,쌍방울,269,0,0.0,0,70637282701,-10.6,-0.84
396690,미래에셋글로벌리츠,2430,10,0.41,44163,70615800000,,
092780,동양피스톤,5360,20,0.37,17291,70582945600,3.8,8.8
014130,한익스프레스,5860,10,0.17,733412,70320000000,0.5,26.79
119850,지엔씨에너지,4270,10,0.23,175680,70236841430,3.4,2.05
044060,조광ILI,732,0,0.0,0,70075958688,-20.3,-3.3
067170,오텍,4550,30,0.66,13970,70031802750,0.3,-2.73
031860,에스유홀딩스,589,-30,-4.85,1163298,69969998785,-36.3,-4.36
037350,성도이엔지,4515,-15,-0.33,36068,69847050000,1.4,-16.45
009320,대우부품,1415,-7,-0.49,42097,69759174550,2.5,-13.51
014440,영보화학,3480,-35,-1.0,11290,69600000000,1.6,11.71
011390,부산산업,65700,900,1.39,7238,69379200000,4.4,18.68
330730,스톤브릿지벤처스,3825,-50,-1.29,16056,69369549750,9.2,18.36
083660,CSA 코스믹,1132,3,0.27,54207,69331808892,-27.4,-4.72
277070,린드먼아시아,5060,30,0.6,17098,69281520000,4.2,27.96
002220,한일철강,2595,-55,-2.08,23293,69279908700,0.5,-27.71
168330,내츄럴엔도텍,2180,0,0.0,19537,69225682000,-10.2,-11.73
064520,테크엘,4150,0,0.0,11731,69201370350,-0.7,169.66
227950,엔투텍,668,-5,-0.74,109265,69188454040,41.6,4.13
008830,대동기어,7690,-230,-2.9,116670,69114028800,1.0,26.67
094840,슈프리마에이치큐,6590,10,0.15,9974,69009425600,19.7,1.93
357430,마스턴프리미어리츠,2595,50,1.96,24453,68975100000,,
260970,에스앤디,16990,0,0.0,25894,68969545800,7.6,7.07
000105,유한양행우,58400,-400,-0.68,269,68966896000,,61.81
027740,마니커,1085,-1,-0.09,119838,68909682380,-7.5,-16.86
025440,DH오토웨어,2235,110,5.18,93769,68796035640,-0.1,-47.66
040160,누리플렉스,5700,50,0.88,96705,68716549500,11.0,28.11
000650,천일고속,48050,-400,-0.83,33,68674021000,-4.9,-21.93
004410,서울식품,183,-1,-0.54,804129,68580267297,-1.6,171.19
099220,SDN,1220,-10,-0.81,90814,68529609420,-1.2,-1060.29
023460,CNH,1839,8,0.44,3219,68410800000,0.6,4.42
288330,브릿지바이오테라퓨틱스,3160,-220,-6.51,87866,68345465920,-73.1,-3.01
047770,코데즈컴바인,1804,-1,-0.06,30419,68268054008,5.4,15.72
000590,CS홀딩스,59100,-100,-0.17,468,68229886200,5.9,6.13
393210,토마토시스템,4430,35,0.8,134612,68029489920,7.6,
123570,이엠넷,3050,0,0.0,40798,67942037900,2.3,15.77
245620,EDGC,590,-44,-6.94,2036452,67866666320,-17.9,-3.86
900100,애머릿지,1740,-31,-1.75,67443,67706558100,-18.8,-9.53
067920,이글루,6150,50,0.82,15284,67626131850,2.1,8.72
337840,유엑스엔,18370,30,0.16,386,67482948170,,
137080,나래나노텍,6100,10,0.16,5783,67462474200,-3.2,-70.1
056700,신화인터텍,2315,0,0.0,20138,67447735665,-10.7,-4.25
069640,한세엠케이,2240,40,1.82,12694,67438564480,4.8,-3.22
133750,메가엠디,2880,-90,-3.03,6465800,67412381760,-5.7,-10.18
001550,조비,12980,0,0.0,13437,67395262220,-6.8,-16.03
044960,이글벳,5320,0,0.0,92988,67254817560,8.8,27.81
219420,링크제니시스,5860,110,1.91,38474,67211311020,6.2,24.71
357880,비트나인,6430,-80,-1.23,52782,67154637080,-21.6,-4.94
285800,진영,3840,-90,-2.29,164437,67112716800,-2.5,
066900,디에이피,2950,5,0.17,12253,67096283850,-4.8,
071090,하이스틸,3320,20,0.61,132995,67035683720,0.6,-1434.77
100220,비상교육,5150,130,2.59,3211172,66933216150,-6.7,-5.67
318010,팜스빌,8430,-10,-0.12,3419,66844319340,5.5,18.35
323280,태성,2645,-65,-2.4,157718,66752473350,-1.7,-28.07
014990,인디에프,888,-4,-0.45,173339,66700339560,-8.9,-10.19
115310,인포바인,20850,50,0.24,2407,66571610550,7.5,10.56
021820,세원정공,6650,50,0.76,5025,66500000000,6.9,-17.73
094970,제이엠티,3965,-60,-1.49,123786,66406771600,12.3,2.03
127120,디엔에이링크,3870,-10,-0.26,28352,66152588040,-8.6,-10.33
014190,원익큐브,1865,127,7.31,8220480,66020824690,4.4,12.59
006980,우성,21350,350,1.67,1548,65971500000,0.5,4.24
001840,이화공영,3325,0,0.0,59161,65854152000,-7.1,-34.58
004780,대륙제관,4140,40,0.98,12389,65839243860,6.3,6.13
088130,동아엘텍,6150,20,0.33,19382,65577068700,-13.9,-10.65
065370,위세아이텍,8880,-120,-1.33,50889,65569511520,-9.4,
001380,SG글로벌,1458,20,1.39,68802,65557720494,2.6,19.31
204020,그리티,3250,-45,-1.37,58701,65479147500,11.2,10.71
359090,씨엔알리서치,1192,-8,-0.67,65224,65383897496,5.5,16.69
034940,조아제약,2110,0,0.0,101385,65367434970,-5.8,-93.45
185490,아이진,3040,30,1.0,23032,65294153600,-41.4,-3.64
021050,서원,1374,32,2.38,4590755,65230086660,-4.9,-14.62
009620,삼보산업,1340,7,0.53,1917167,65065116380,-1.5,-2.63
038060,루멘스,1351,-17,-1.24,187729,64987246219,5.8,-34.92
039420,케이엘넷,2690,20,0.75,160447,64976223700,13.3,10.45
147830,제룡산업,3240,20,0.62,13578,64800000000,10.2,7.49
120115,코오롱인더우,23400,-100,-0.43,564,64767924000,,13.18
023770,플레이위드,7380,0,0.0,65803,64699131600,-12.7,-7.45
005750,대림B&Co,3880,35,0.91,16019,64688291200,0.2,-59.72
084180,수성샐바시온,579,2,0.35,96911,64356718500,-30.2,-3.36
032940,원익,3535,15,0.43,31115,64313068050,1.3,2.47
448710,코츠테크놀로지,12650,-130,-1.02,48884,64284668800,12.7,
254120,자비스,2085,-15,-0.71,156938,64122652950,-16.4,-18.92
001620,케이비아이동국실업,576,-1,-0.17,32277,64104785856,-0.3,14.2
078935,GS우,35850,-50,-0.14,2619,63986012100,,2.87
175140,인포마크,3900,-25,-0.64,76683,63912821700,-1.1,-16.92
406820,뷰티스킨,18080,-440,-2.38,25264,63895443200,,
002795,아모레G우,9900,-30,-0.3,2196,63793323000,,30.67
042500,링네트,4150,-20,-0.48,16206,63731043700,5.6,5.57
115180,큐리언트,5130,-200,-3.75,383114,63718811730,-78.7,-3.5
014710,사조씨푸드,3700,0,0.0,16279,63708609100,-5.8,-5.93
008420,문배철강,3100,5,0.16,44987,63560865500,11.4,2.88
047080,한빛소프트,2560,0,0.0,52029,63545246720,-16.9,-16.04
022220,TKG애강,1225,-14,-1.13,22574,63448359275,6.4,13.94
143210,핸즈코퍼레이션,2900,-40,-1.36,18765,63439666300,0.4,-2.25
072470,우리산업홀딩스,3355,-135,-3.87,20559,63367029055,3.8,295.73
256150,한독크린텍,7540,0,0.0,10600,63298300000,8.7,16.9
032680,소프트센,599,-2,-0.33,879131,63248867636,-8.7,-144.89
049830,승일,10310,-220,-2.09,135086,63222074720,0.6,-114.82
323350,다원넥스뷰,10000,0,0.0,0,63125000000,,
247660,나노씨엠에스,14510,-270,-1.83,28101,63030279200,-8.1,-19.97
053350,이니텍,3180,0,0.0,6554,62935112880,1.3,315.21
049800,우진플라임,3145,-70,-2.18,28759,62900000000,2.6,9.07
023350,한국종합기술,5740,-10,-0.17,11071,62853000000,1.4,20.55
068330,일신바이오,1421,4,0.28,40655,62831134940,12.6,14.7
052460,아이크래프트,4300,-70,-1.6,1664791,62814124800,3.7,19.22
016600,큐캐피탈,352,-4,-1.12,267880,62742983424,1.0,-35.21
032790,엠젠솔루션,1974,-111,-5.32,1115375,62687455362,-6.5,-16.74
016250,SGC이테크건설,19310,-60,-0.31,1183,62633626350,-0.4,-96.26
009770,삼정펄프,25000,50,0.2,584,62499275000,7.9,5.34
064090,웨스트라이즈,2045,15,0.74,12353,62469921755,-30.5,-1.79
145210,다이나믹디자인,3610,-30,-0.82,74219,62456945730,-31.8,-0.84
263540,어스앤에어로스페이스,5950,0,0.0,0,62439841450,-47.7,-3.35
000157,두산2우B,69800,400,0.58,1226,62334052400,,-2.74
037230,한국팩키지,2090,55,2.7,50368,62282683430,1.6,-10.15
311390,네오크레마,7720,-370,-4.57,48287,62196913400,-21.9,-8.86
28513K,SK케미칼우,29400,0,0.0,4041,62193612600,,9.68
126640,화신정공,1709,4,0.23,83997,62162972883,5.6,6.1
053160,프리엠스,10350,40,0.39,29512,62100000000,1.7,37.88
053620,태양,7220,-10,-0.14,1657,62092000000,4.4,12.04
276730,제주맥주,1065,0,0.0,820642,62036346915,-22.9,-3.07
007720,대명소노시즌,615,-1,-0.16,15994,61992276750,0.7,-17.57
004440,삼일씨엔에스,4860,-55,-1.12,37204,61877262420,1.0,-19.19
003310,대주산업,1748,8,0.46,170991,61865827800,4.9,13.77
075970,동국알앤에스,3350,-25,-0.74,53449,61640000000,0.6,338.42
053950,경남제약,1739,-64,-3.55,3404095,61625631644,-5.5,-6.07
270870,뉴트리,6660,-60,-0.89,30919,61273491840,1.2,-54.55
069730,DSR제강,4255,15,0.35,21475,61272000000,4.2,3.79
196450,코아시아씨엠,1344,-1,-0.07,25304,60909518208,-8.0,-3.53
221800,유투바이오,5390,-130,-2.36,315495,60837986440,5.2,
291650,압타머사이언스,3575,-85,-2.32,30034,60704400900,-34.4,-6.82
004590,한국가구,4045,45,1.13,13674,60675000000,5.2,6.0
059270,해성티피씨,6050,-20,-0.33,30755,60626130400,-1.5,-100.79
052670,제일바이오,2080,0,0.0,0,60588453120,-3.4,-61.35
007770,한일화학,17250,70,0.41,6246,60547500000,-6.4,-13.13
357250,미래에셋맵스리츠,3010,-10,-0.33,74404,60501000000,,
299660,셀리드,4445,-55,-1.22,115862,60465232765,-37.2,-3.13
097870,효성오앤비,7110,-120,-1.66,47772,60363900000,-1.9,36.67
056730,CNT85,1278,7,0.55,56391,60279369768,32.5,6.41
072990,에이치시티,8390,-60,-0.71,6537,60161006790,3.7,10.41
009835,한화솔루션우,23350,0,0.0,6133,60134399150,,474.82
101390,아이엠,6640,-70,-1.04,46475,60116946480,-9.1,-7.44
003080,성보화학,3000,-45,-1.48,40282,60060000000,7.0,53.59
147760,피엠티,5540,10,0.18,8256,59942057640,-6.1,-10.55
208640,썸에이지,430,-7,-1.6,1965700,59873309220,-20.6,-2.91
036170,클라우드에어,975,0,0.0,164985,59831485350,10.0,5.9
376290,씨유테크,3385,-5,-0.15,18959,59770637500,0.2,262.45
019180,티에이치엔,3320,30,0.91,68952,59760000000,8.6,-24.28
335810,프리시젼바이오,5140,-10,-0.19,1869,59698663640,-2.7,-14.44
327610,펨토바이오메드,7100,-100,-1.39,32,59649031200,,
298060,에스씨엠생명과학,2910,-145,-4.75,280002,59559691680,-78.9,-3.33
267790,배럴,7550,160,2.17,10923,59558175000,13.6,30.41
220180,핸디소프트,3065,-75,-2.39,53411,59485520000,2.3,44.17
023960,에쓰씨엔지니어링,1840,56,3.14,279790,59479860240,1.8,11.19
109960,에이프로젠 H&G,896,-2,-0.22,246782,59321534720,12.9,3.66
351320,에스에이티이엔지,2690,25,0.94,78603,59222733340,-8.1,-40.09
037030,파워넷,3030,-20,-0.66,89301,59151817560,1.1,18.48
018700,바른손,1684,-11,-0.65,42870,59141670788,-13.1,-3.97
200780,비씨월드제약,6650,0,0.0,9061,59134353600,4.4,10.3
040350,큐로컴,469,-10,-2.09,111978,59081558368,-11.9,-5.28
263920,휴엠앤씨,1204,-7,-0.58,79804,59050341336,17.8,9.12
312610,에이에프더블류,2915,-40,-1.35,18933,59048828520,-3.4,-23.91
222110,팬젠,5530,10,0.18,1157,59047293900,-15.0,-21.57
056360,코위버,6020,-90,-1.47,24311,58976736000,-8.2,-21.22
212560,네오오토,7480,160,2.19,73967,58904723240,9.1,5.05
065060,지엔코,601,-1,-0.17,560945,58902834444,-1.8,-4.91
067390,아스트,1389,11,0.8,200633,58740639153,-13.9,-2.05
028080,휴맥스홀딩스,4655,-80,-1.69,58473,58548290430,-6.6,-4.12
090370,메타랩스,2350,90,3.98,53775,58526019150,-1.1,36.17
043220,티에스넥스젠,535,34,6.79,288228,58207817565,-3.4,-18.92
001275,부국증권우,19390,50,0.26,589,58170000000,,5.13
100660,서암기계공업,4615,10,0.22,41782,58149000000,2.4,43.87
099520,ITX-AI,1284,0,0.0,0,58141862016,0.0,31.39
419120,산돌,7500,-100,-1.32,11452,58138695000,6.2,
118000,에스메디,407,0,0.0,70911,58110386741,-2.7,-1.96
046940,우원개발,3215,60,1.9,199799,58109035250,1.6,13.84
246960,이노테라피,9130,160,1.78,5511,58086840350,-31.5,-6.28
012160,영흥,573,-2,-0.35,30307,58050843156,-1.8,-7.03
109080,옵티시스,10300,-70,-0.68,6960,58050800000,7.5,13.18
039610,화성밸브,5570,-20,-0.36,20331,57985928000,7.2,12.03
290520,신도기연,3640,-20,-0.55,10154,57982877680,4.5,-47.63
003560,IHQ,3585,0,0.0,0,57908659155,28.7,-2.61
033200,모아텍,4030,15,0.37,1206,57754675550,0.2,-127.4
273060,와이즈버즈,1143,-8,-0.7,130816,57675302226,-4.0,164.83
146060,율촌,2665,10,0.38,187674,57627736140,,
286750,나노브릭,2795,-5,-0.18,121887,57600346635,-12.4,-20.34
099390,브레인즈컴퍼니,7010,-20,-0.28,24574,57540063830,3.0,
900310,컬러레이,898,-8,-0.88,224547,57509424150,5.0,6.09
299170,더블유에스아이,1908,-17,-0.88,24695,57293353404,6.5,16.77
062860,티엘아이,5800,0,0.0,0,57261776000,-7.3,-7.43
139050,시티랩스,6920,-80,-1.14,42298,57054887920,66.1,2.53
204630,스튜디오산타클로스,464,-9,-1.9,883265,57015014304,-14.7,-1.26
302920,더콘텐츠온,12500,-500,-3.85,1,56904487500,,
199730,바이오인프라,11860,30,0.25,7949,56890842620,0.3,41.66
290380,대유,2300,0,0.0,0,56841307600,-19.0,-1.54
307280,원바이오젠,1557,5,0.32,87106,56838611970,14.9,14.69
046310,백금T&A,3460,-10,-0.29,75544,56808497860,16.4,5.77
007530,와이엠,2960,0,0.0,4569,56756377920,0.0,34.47
228340,동양파일,2835,-15,-0.53,50818,56700000000,5.2,10.82
050860,아세아텍,2520,-25,-0.98,45903,56700000000,0.3,5.41
012340,뉴인텍,1113,-14,-1.24,46120,56659671306,-7.5,-5.26
237820,플레이디,4415,-50,-1.12,4557,56631823100,0.8,27.05
083550,케이엠,4810,15,0.31,9828,56626634090,0.1,14.97
278990,EMB,12000,-400,-3.23,1372,56591448000,,
019990,에너토크,5800,-60,-1.02,8052,56585310400,1.0,-115.98
104200,NHN벅스,3810,0,0.0,16976,56492965500,-0.8,-170.86
123700,SJM,3620,-130,-3.47,3170686,56489730760,9.7,5.96
034300,신세계건설,14100,210,1.51,4533,56400000000,-6.1,-1.22
069410,엔텔스,5500,50,0.92,4165650,56346532000,-7.5,-67.03
134790,시디즈,28150,-200,-0.71,1060,56300000000,4.2,44.08
331520,밸로프,1105,-25,-2.21,218538,56205150950,5.8,148.24
014970,삼륭물산,3715,0,0.0,10118,56189375000,0.3,-49.6
332290,누보,1683,-12,-0.71,125989,56186623449,-6.4,-16.39
255220,SG,1179,-16,-1.34,22486,56052909324,-18.0,-5.75
340440,세림B&G,1971,-34,-1.7,40067,55933755444,7.1,24.64
346010,타이드,11500,1500,15.0,1,55890713000,,
279600,미디어젠,11930,410,3.56,7681,55889437330,-26.4,-10.51
052600,한네트,4830,-100,-2.03,395126,55852671000,5.4,24.81
005360,모나미,2955,-25,-0.84,49845,55841542185,-1.8,-34.69
419700,이브이파킹서비스,3425,445,14.93,39536,55713331050,,
031510,오스템,1984,-8,-0.4,67627,55552000000,20.8,2.38
009460,한창제지,929,7,0.76,49950,55431094494,-8.5,-2.68
169330,엠브레인,3035,45,1.51,24529,55409746130,2.6,16.97
429270,시지트로닉스,12290,180,1.49,39751,55381812500,-24.5,
000725,현대건설우,52500,1800,3.55,5582,55371382500,,12.42
140520,대창스틸,2620,0,0.0,16454,55306216660,2.2,7.65
006805,미래에셋증권우,3925,55,1.42,22515,55247318750,,9.83
010280,쌍용정보통신,847,5,0.59,142094,55159846742,1.0,3.46
057540,옴니시스템,897,5,0.56,198133,55120071435,0.7,90.17
024830,세원물산,6580,110,1.7,1765,54943000000,2.7,4.42
197140,디지캡,5730,120,2.14,345621,54898293420,-1.5,100.65
019540,일지테크,4060,-75,-1.81,87067,54864810000,5.1,5.92
091090,세원이앤씨,1270,0,0.0,0,54838923850,-1.8,-0.58
038950,파인디지털,5370,170,3.27,227326,54831808050,1.2,84.02
262840,아이퀘스트,5550,0,0.0,7340,54723000000,5.2,41.82
131100,티엔엔터테인먼트,1946,11,0.57,21034,54581898392,17.2,6.76
109820,진매트릭스,2675,-45,-1.65,52769,54552987000,-2.9,-16.26
110020,전진바이오팜,7300,-10,-0.14,225247,54427354600,-35.1,-7.12
005305,롯데칠성우,70100,-100,-0.14,400,54349231000,,9.4
054540,삼영엠텍,4175,10,0.24,14859,54275000000,5.5,88.14
181340,이즈미디어,2705,0,0.0,0,54259503030,-27.4,-3.74
210120,빅텐츠,17240,290,1.71,23641,54213076400,,
073110,엘엠에스,6090,-100,-1.62,12946,54175147950,-3.6,-7.23
065650,메디프론,1047,-6,-0.57,81250,54174875979,-37.3,-5.7
052770,아이톡시,1380,-47,-3.29,200302,54074761800,8.5,12.85
040610,SG&G,1585,-1,-0.06,30265,54028205660,3.8,1.58
007610,선도전기,3000,0,0.0,0,54000000000,-10.8,-3.17
045520,크린앤사이언스,8300,210,2.6,9282,53950000000,1.3,-3.63
080010,이상네트웍스,5390,70,1.32,13290,53900000000,5.0,5.93
011420,갤럭시아에스엠,1956,-2,-0.1,187407,53887103664,7.1,11.09
100030,인지소프트,16350,70,0.43,2611,53688723900,13.9,194.55
048770,TPC,3420,-35,-1.01,117897,53687129220,-10.5,-10.04
045060,오공,3165,-15,-0.47,32599,53621347710,5.4,6.43
038620,위즈코프,805,-4,-0.49,100538,53569904325,0.7,14.65
031310,아이즈비전,2770,-15,-0.54,53095,53398004660,2.7,9.94
033560,블루콤,3110,-20,-0.64,46493,53181000000,-1.6,-38.43
080520,오디텍,4520,-50,-1.09,26503,53094672680,6.4,
153490,우리이앤엘,1031,-12,-1.15,35539,53075880000,5.9,-10.77
303030,지니틱스,1484,18,1.23,361705,53046571312,-25.7,-4.46
139670,키네마스터,3785,-15,-0.39,183493,52919640635,25.4,-26.28
198440,고려시멘트,1653,30,1.85,59682,52862873880,-22.0,-3.72
221840,하이즈항공,2820,45,1.62,15922,52735582020,2.4,-8.58
012200,계양전기,1932,4,0.21,32114,52594505628,1.6,-2.93
053590,한국테크놀로지,334,0,0.0,0,52484809098,-3.2,-3.44
290120,대유에이피,4060,-195,-4.58,189506,52475857280,4.4,3.92
024120,KB오토시스,4560,-40,-0.87,29767,52440000000,-2.6,-103.66
102950,아하,3995,-5,-0.13,12824,52422002485,,
